source,target
106,13
106,131
106,160
106,183
106,209
106,219
106,225
106,230
106,255
106,260
106,267
106,317
106,335
106,368
106,398
106,400
106,407
106,416
106,437
106,441
106,442
106,457
106,461
106,479
106,485
106,487
106,488
106,49
106,496
106,5
106,50
129,6
129,628
129,646
130,129
130,195
130,260
130,267
130,29
130,303
130,317
130,335
130,400
130,416
130,442
130,457
130,461
130,485
130,487
14,13
14,260
14,398
14,442
14,485
14,488
14,509
14,527
14,537
14,55
14,561
14,568
14,58
14,6
14,61
196,13
196,131
196,145
196,183
196,195
196,197
196,209
196,217
196,225
196,230
196,255
196,260
196,267
196,29
196,296
196,317
196,335
196,366
196,368
196,376
196,398
196,400
196,407
196,416
196,420
196,437
196,441
196,442
196,457
196,461
197,129
197,13
197,130
197,131
197,145
197,195
197,267
197,281
197,400
197,407
197,437
197,457
197,487
197,488
197,49
197,496
197,511
197,527
197,530
197,537
197,558
197,56
197,568
197,57
197,571
197,573
197,58
197,585
197,597
197,6
197,60
202,106
202,107
202,117
202,13
202,131
202,133
202,160
202,164
202,166
202,169
202,183
202,188
202,193
202,194
202,195
202,196
202,209
202,230
202,239
202,243
202,246
202,26
202,260
202,27
202,274
202,281
202,285
202,296
202,305
202,315
202,325
202,336
202,339
202,347
202,349
202,364
202,368
202,388
202,398
202,400
202,401
202,408
202,415
202,416
219,129
219,13
219,130
219,197
219,209
219,225
219,267
219,281
219,29
219,317
219,335
219,416
219,437
219,457
219,487
219,488
219,496
219,5
219,501
219,509
219,511
219,527
219,530
219,549
219,550
219,558
219,568
219,57
219,571
219,573
221,10
221,103
221,131
221,133
221,160
221,161
221,164
221,168
221,169
221,173
221,174
221,188
221,194
221,195
221,209
221,217
221,234
221,239
221,240
221,243
221,252
221,255
221,26
221,260
221,27
221,274
221,296
221,297
221,305
221,307
221,315
221,317
221,322
221,326
221,332
221,333
221,343
221,347
221,349
221,35
221,350
221,364
221,368
221,376
221,383
221,39
221,396
221,398
221,401
221,407
221,408
221,410
221,414
221,416
221,428
221,432
221,433
221,436
221,441
221,448
221,45
221,451
221,457
221,46
225,129
225,130
225,209
225,255
225,267
225,303
225,317
225,368
225,407
225,437
225,461
225,474
225,49
225,496
225,509
225,511
225,515
225,52
225,530
225,549
225,55
225,558
225,56
225,561
225,57
225,571
225,573
225,577
225,585
225,597
225,60
230,129
230,13
230,14
230,160
230,195
230,325
230,335
230,376
230,442
230,522
230,58
230,597
230,6
230,616
230,62
230,627
240,107
240,117
240,129
240,13
240,151
240,161
240,173
240,185
240,188
240,193
240,194
240,196
240,204
240,219
240,224
240,225
240,239
240,243
240,246
240,26
240,27
240,285
240,296
240,303
240,315
240,333
240,335
240,336
240,339
240,347
240,35
240,364
240,368
240,39
240,391
240,398
240,400
240,408
240,414
240,416
240,420
240,428
240,432
240,436
240,437
240,46
240,461
240,466
240,472
240,476
260,160
260,335
260,376
260,485
260,488
260,522
260,58
260,597
260,61
261,160
261,193
261,196
261,217
261,219
261,230
261,255
261,260
261,267
261,274
261,281
261,285
261,339
261,349
261,388
261,391
261,401
261,415
261,420
261,436
261,437
261,441
261,443
261,457
261,472
261,474
261,479
261,48
261,481
261,488
261,49
261,490
261,496
261,497
261,50
261,505
261,510
261,511
261,513
261,515
261,517
261,52
261,522
267,160
267,376
267,461
267,613
267,62
267,628
274,13
274,130
274,131
274,14
274,183
274,204
274,209
274,217
274,219
274,225
274,281
274,29
274,303
274,366
274,368
274,388
274,39
274,391
274,398
274,416
274,420
274,441
274,442
274,443
274,457
274,461
274,474
274,479
274,488
274,49
274,490
274,497
274,50
274,505
274,510
274,513
274,515
274,517
274,52
274,537
325,267
325,488
325,527
325,537
325,561
325,61
325,613
325,627
325,628
325,635
325,637
325,646
325,666
325,667
325,671
325,673
325,68
325,680
325,681
325,682
325,693
325,694
325,699
381,107
381,117
381,13
381,130
381,14
381,145
381,151
381,160
381,164
381,173
381,188
381,194
381,195
381,196
381,202
381,209
381,217
381,224
381,225
381,239
381,243
381,255
381,26
381,261
381,27
381,285
381,29
381,296
381,303
381,315
381,325
381,333
381,336
381,339
381,347
381,364
381,366
381,383
381,398
381,400
381,401
381,408
381,420
381,428
381,441
381,442
381,443
381,46
381,461
391,13
391,131
391,145
391,183
391,209
391,217
391,230
391,255
391,260
391,267
391,296
391,303
391,317
391,335
391,368
391,376
391,398
391,400
391,407
391,416
391,420
391,437
391,441
391,442
391,457
391,474
391,479
391,48
391,485
391,487
391,488
391,49
391,496
391,497
391,5
391,50
391,505
391,509
391,510
391,515
391,517
452,106
452,115
452,119
452,125
452,131
452,145
452,151
452,164
452,166
452,167
452,168
452,174
452,179
452,183
452,185
452,188
452,193
452,194
452,195
452,20
452,202
452,204
452,224
452,234
452,239
452,243
452,253
452,255
452,26
452,260
452,284
452,29
452,296
452,297
452,303
452,307
452,317
452,326
452,332
452,335
452,341
452,343
452,345
452,347
452,349
452,35
452,350
452,364
452,368
452,376
452,383
452,396
452,408
452,410
452,416
452,42
452,428
452,432
452,433
452,434
452,436
452,437
452,448
452,45
452,451
452,457
452,461
452,466
452,472
461,485
461,6
461,628
485,129
485,509
485,568
485,6
485,628
501,131
501,317
501,325
501,398
501,400
501,407
501,416
501,461
501,487
501,488
501,509
501,511
501,522
501,530
501,537
501,558
501,56
501,561
501,568
501,573
501,585
501,60
501,603
501,613
501,614
501,616
501,62
501,622
501,624
501,627
501,63
550,130
550,131
550,14
550,209
550,255
550,281
550,317
550,366
550,368
550,398
550,400
550,416
550,49
550,496
550,501
550,511
550,522
550,527
550,530
550,549
550,55
550,558
550,56
550,57
550,571
550,573
550,58
550,585
550,603
550,604
550,610
550,613
550,614
550,616
555,0
555,103
555,115
555,118
555,119
555,125
555,131
555,139
555,145
555,151
555,153
555,160
555,164
555,168
555,169
555,171
555,174
555,179
555,183
555,185
555,186
555,188
555,194
555,196
555,197
555,20
555,202
555,204
555,208
555,210
555,216
555,217
555,224
555,228
555,234
555,239
555,243
555,249
555,252
555,26
555,267
555,27
555,273
555,276
555,29
555,292
555,297
555,305
555,307
555,316
555,322
555,326
555,332
555,333
555,336
555,337
555,342
555,343
555,345
555,347
555,35
555,350
555,364
555,366
555,367
555,368
555,376
555,379
555,383
555,388
555,39
555,392
555,396
555,400
555,407
555,408
555,409
555,410
555,415
555,42
555,421
555,429
555,433
555,435
555,441
555,442
555,443
561,509
561,6
561,628
561,646
561,694
561,725
562,129
562,131
562,145
562,160
562,183
562,195
562,196
562,217
562,255
562,260
562,281
562,29
562,303
562,317
562,335
562,368
562,388
562,400
562,441
562,442
562,443
562,461
562,474
562,479
562,49
562,497
562,50
562,515
562,517
562,52
562,532
562,537
562,541
562,549
562,55
562,550
562,551
562,553
562,56
562,57
562,571
562,573
562,577
562,6
581,106
581,13
581,130
581,195
581,219
581,230
581,255
581,267
581,29
581,335
581,388
581,398
581,400
581,437
581,474
581,479
581,49
581,496
581,497
