1	36
1	101
1	107
1	115
1	174
1	208
1	221
1	273
1	435
1	446
2	25
2	69
2	94
2	104
2	120
2	171
2	218
2	332
2	335
2	363
3	35
3	37
3	95
3	99
3	125
3	148
3	282
3	343
3	420
3	474
4	8
4	117
4	159
4	258
4	263
4	285
4	312
4	322
4	432
4	462
5	18
5	44
5	76
5	133
5	144
5	176
5	206
5	300
5	402
5	478
6	17
6	24
6	25
6	78
6	196
6	217
6	321
6	408
6	464
6	465
7	139
7	290
7	317
7	323
7	410
7	411
7	419
7	467
7	486
8	30
8	41
8	51
8	70
8	86
8	281
8	303
8	420
9	18
9	19
9	117
9	126
9	165
9	177
9	204
9	395
9	493
10	53
10	226
10	235
10	266
10	296
10	331
10	414
10	442
10	468
11	16
11	31
11	36
11	54
11	55
11	202
11	216
11	229
11	238
12	15
12	26
12	30
12	68
12	69
12	293
12	393
12	404
12	416
13	58
13	79
13	158
13	218
13	225
13	422
13	455
13	460
13	461
14	29
14	35
14	75
14	147
14	162
14	199
14	213
14	269
14	360
15	44
15	93
15	167
15	213
15	369
15	432
15	498
16	107
16	123
16	137
16	149
16	214
16	242
16	429
17	18
17	38
17	82
17	203
17	332
17	340
17	405
18	96
18	109
18	297
18	324
18	386
19	42
19	45
19	94
19	179
19	199
19	208
19	454
20	32
20	71
20	78
20	106
20	114
20	172
20	284
20	409
21	124
21	131
21	137
21	180
21	403
21	424
21	437
21	476
22	62
22	70
22	148
22	239
22	255
22	296
22	368
22	369
23	302
23	349
23	364
23	371
23	373
23	442
23	477
23	485
24	28
24	93
24	107
24	164
24	393
24	395
24	491
25	74
25	82
25	246
25	281
25	316
25	345
26	33
26	135
26	159
26	167
26	315
26	433
26	497
27	40
27	140
27	177
27	186
27	233
27	267
27	360
27	480
28	48
28	61
28	91
28	191
28	197
28	338
28	438
29	39
29	173
29	183
29	245
29	259
29	277
29	490
30	131
30	136
30	175
30	191
30	365
30	398
31	54
31	92
31	186
31	209
31	214
31	249
31	486
32	228
32	238
32	253
32	304
32	313
32	352
32	370
33	47
33	81
33	88
33	118
33	122
33	294
33	299
34	130
34	153
34	206
34	305
34	439
34	468
34	477
34	478
35	40
35	70
35	93
35	168
35	381
36	89
36	100
36	141
36	205
36	452
37	192
37	272
37	315
37	327
37	367
37	376
38	39
38	165
38	192
38	217
38	418
38	457
39	235
39	246
39	339
39	388
39	417
40	48
40	96
40	146
40	309
40	488
41	82
41	159
41	183
41	204
41	258
41	361
42	133
42	171
42	204
42	335
42	430
42	441
43	55
43	59
43	66
43	123
43	209
43	320
43	446
44	73
44	225
44	283
44	286
44	490
45	78
45	124
45	189
45	203
45	217
45	362
46	195
46	276
46	309
46	336
46	374
46	383
46	489
47	52
47	130
47	212
47	227
47	293
47	361
48	51
48	239
48	278
48	417
48	472
49	90
49	139
49	174
49	240
49	248
49	280
49	317
50	56
50	81
50	113
50	177
50	211
50	260
50	453
51	77
51	233
51	400
51	403
51	468
52	55
52	112
52	123
52	264
52	350
52	378
53	70
53	99
53	103
53	143
53	167
53	363
54	71
54	216
54	289
54	390
55	66
55	280
55	378
56	58
56	191
56	305
56	441
56	482
57	228
57	318
57	384
57	389
57	391
57	466
58	68
58	78
58	108
58	211
59	89
59	106
59	205
59	248
59	421
60	84
60	103
60	154
60	212
60	281
60	296
61	117
61	144
61	187
61	224
61	230
62	132
62	250
62	288
62	321
62	498
63	69
63	189
63	194
63	262
63	368
63	491
64	154
64	201
64	206
64	222
64	228
64	353
65	101
65	113
65	176
65	269
65	380
65	454
66	150
66	202
66	399
66	469
67	70
67	75
67	138
67	169
67	219
67	326
68	95
68	111
68	199
68	334
69	91
69	358
69	424
70	143
71	83
71	127
71	184
71	190
72	87
72	176
72	239
72	371
72	398
